drugbank_id,name,groups,atc_codes,smiles,logP
DB17108,(1-Hydroxy-2-oxopiperidin-3-yl)phosphonic acid,investigational,,O=C1C(P(=O)(O)O)CCCN1O,
DB17109,Tegavivint,investigational,,CC1CC(C)CN(S(=O)(=O)c2ccc3c(c2)C(=NO)c2cc(S(=O)(=O)N4CC(C)CC(C)C4)ccc2C3=NO)C1,
DB17111,Dimethylaminomicheliolide,investigational,,CC1=C2CCC(C)(O)C2C2OC(=O)C(CN(C)C)C2CC1,
DB17114,CT-179,investigational,,Cc1cc(NCCCN(C)C)nc(NC(=O)Nc2ccc(Cl)c(Cl)c2)n1,
DB17115,AB-8939,investigational,,CCOCc1ccc(C)c(Nc2ncc(-c3ccc(N4CCNC4=O)cc3)o2)c1,
DB17117,Seclidemstat,investigational,,CC(=NNC(=O)c1cccc(S(=O)(=O)N2CCN(C)CC2)c1)c1cc(Cl)ccc1O,
DB17118,Ivaltinostat,investigational,,CN(C)CCCNC(=O)C(=CCCCCC(=O)NO)COc1cccc2ccccc12.O=P(O)(O)O,
DB17120,Imifoplatin,investigational,,NC1CCCCC1N.O=P([O-])(O)OP(=O)([O-])O.[Pt+2],
DB17121,IM-156 free base,investigational,,N=C(NC(=N)N1CCCC1)Nc1ccc(OC(F)(F)F)cc1,
DB17128,M-(18F)-fluorobenzylguanidine,investigational,,N=C(N)NCc1cccc(F)c1,
DB17129,Pelabresib anhydrous,investigational,,Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=NC2CC(N)=O,
DB17131,JAB-3068,investigational,,CC(=O)N1CC(F)(F)c2c(Sc3ncc(N4CCC5(CC4)COCC5N)nc3N)cccc21,
DB17134,Methyl bacteriopurpurinimide,investigational,,CCCCOC(C)c1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)C6CC)c(C)c5C(=O)N(CCCC)C4=O)C(CCC(=O)OC)C3C,
DB17135,Bromopyruvate,investigational,,O=C(O)C(=O)CBr,
DB17136,MPT-0L055,investigational,,O=C(Nc1cccnc1)c1ccc(CNC2=C(Cl)C(=O)c3ccccc3C2=O)cc1,
DB17138,"4-(2-(3-Propyl-(1,2,4)oxadiazol-5-yl)-vinyl)-benzene-1,2-diol",investigational,,CCCc1noc(C=Cc2ccc(O)c(O)c2)n1,
DB17139,MB07133,investigational,,Nc1ccn(C2OC(COP3(=O)OCCC(c4ccncc4)O3)C(O)C2O)c(=O)n1,
DB17140,JNJ-28312141,investigational,,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,
DB17141,Vodobatinib,investigational,,Cc1ccc(C(=O)NNC(=O)c2c(C)cccc2Cl)cc1C#Cc1cnc2ccccc2c1,
DB17142,LPT-99,investigational,,COc1ccc2[nH]cc(CCNC(=O)CC3C(=O)N(CCc4ccc(Cl)cc4Cl)CC(=O)N3CCc3cccs3)c2c1,
DB17143,APTO-253,investigational,,Cc1[nH]c2ccc(F)cc2c1-c1nc2c3cccnc3c3ncccc3c2[nH]1,
DB17145,IT-139,investigational,,Cl[Ru](Cl)(Cl)(Cl)(<-n1cc2ccccc2[nH]1)<-n1cc2ccccc2[nH]1.[Na+],
DB17146,Abequolixron,investigational,,CC(CCOc1cccc(CC(=O)O)c1)N(Cc1cccc(C(F)(F)F)c1Cl)CC(c1ccccc1)c1ccccc1,
DB17148,TH-9402 free base,investigational,,COC(=O)c1ccccc1-c1c2ccc(=N)c(Br)c-2oc2c(Br)c(N)ccc12,
DB17149,Berubicin,investigational,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OCc2ccccc2)C(C)O1,
DB17150,Ukrain cation,investigational,,C[N+]1(CCNP(=S)(NCC[N+]2(C)Cc3c(ccc4c3OCO4)C3C(O)Cc4cc5c(cc4C32)OCO5)NCC[N+]2(C)Cc3c(ccc4c3OCO4)C3C(O)Cc4cc5c(cc4C32)OCO5)Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4,
DB17151,"5,6-dihydro-5-azacytidine",investigational,,NC1=NC(=O)N(C2OC(CO)C(O)C2O)CN1,
DB17152,DRF-1042,investigational,,CCC1(O)C(=O)OCc2c1cc1n(c2=O)C(OCCO)c2cc3ccccc3nc2-1,
DB17155,BPR-0L075,investigational,,COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,
DB17158,Satoreotide trizoxetan,investigational,,CC(O)C1NC(=O)C(CCCCN)NC(=O)C(Cc2ccc(NC(N)=O)cc2)NC(=O)C(Cc2ccc(NC(=O)C3CC(=O)NC(=O)N3)cc2)NC(=O)C(NC(=O)C(Cc2ccc(Cl)cc2)NC(=O)CCC(C(=O)O)N2CCN(CC(=O)O)CCN(CC(=O)O)CC2)CSSCC(C(=O)NC(Cc2ccc(O)cc2)C(N)=O)NC1=O,
DB17159,Denfivontinib,investigational,,CN1CCC(Nc2nc(Nc3ccc(Oc4ccccc4)cc3)c3c(=O)[nH]cc(Br)c3n2)CC1,
DB17160,Edotreotide yttrium Y-90,investigational,,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(Cc2ccccc2)NC(=O)CN2CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC2)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1.[Y+3],
DB17161,99mTc-HYNIC (Tyr3)-octreotide,investigational,,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(Cc2ccccc2)NC(=O)c2ccc(NN)nc2)C(=O)NC(Cc2ccc([O-])cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1.O=C([O-])CNCCNCC(=O)[O-].[Cl-].[OH-].[Tc+5],
DB17163,Senaparib,investigational,,O=C(c1cc(Cn2c(=O)[nH]c(=O)c3c(F)cccc32)ccc1F)N1CCN(c2ncccn2)CC1,
DB17166,Tapotoclax,investigational,,COC1C=CCC(C)C(C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(CC2CCC21)CC1(CCCc2cc(Cl)ccc21)CO3,
DB17168,TPI-287,investigational,,C=CC1OC2CC3OCC3(OC(C)=O)C3C(OC(=O)c4ccccc4)C4(O)CC(OC(=O)C(O)C(CC(C)C)NC(=O)OC(C)(C)C)C(C)=C(C(OC(C)=O)C(O1)C23C)C4(C)C,
DB17170,WSD-0922,investigational,,C#Cc1cccc(Nc2ncnc3cc(OC)c(OC4CCN(C)CC4(F)F)cc23)c1F,
DB17171,Ziftomenib,investigational,,CNc1nc(NC2CCN(Cc3ccc4c(cc(C#N)n4CC(C)N4CCN(S(C)(=O)=O)CC4)c3C)CC2)c2cc(CC(F)(F)F)sc2n1,
DB17174,Diaziquone,investigational,,CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O,
DB17180,KX-2361,investigational,,O=C(Cc1ccc(-c2ccc(N3CCOCC3)cc2)cn1)NCc1cccc(F)c1,
DB17191,Altiratinib,investigational,,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1,
DB17192,WP-1122,investigational,,CC(=O)OCC(O)C(O)C(CC=O)OC(C)=O,
DB17193,Ribavirin elaidate,investigational,,CCCCCCCCC=CCCCCCCCC(=O)OCC1OC(n2cnc(C(N)=O)n2)C(O)C1O,
DB17197,AMG-900,investigational,,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,
DB17198,ATM-3507,investigational,,Cc1c(C)n(CCCN2CCN(C)CC2)c2ccc(Oc3cccc(C(=O)N4CCN(CCc5ccc(F)cc5)CC4)c3)cc12,
DB17199,AAG-1,investigational,,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1,
DB17200,PF-4136309,investigational,,O=C(NCC(=O)N1CCC(NC2CCC(O)(c3ccc(-c4ncccn4)cn3)CC2)C1)c1cccc(C(F)(F)F)c1,
DB17202,Apomorphine palmitate,investigational,,CCCCCCCCCCCCCCCC(=O)Oc1ccc2c(c1OC(=O)CCCCCCCCCCCCCCC)-c1cccc3c1C(C2)N(C)CC3,
DB17219,Redaporfin,investigational,,CNS(=O)(=O)c1ccc(F)c(-c2c3nc(c(-c4c(F)ccc(S(=O)(=O)NC)c4F)c4ccc([nH]4)c(-c4c(F)ccc(S(=O)(=O)NC)c4F)c4nc(c(-c5c(F)ccc(S(=O)(=O)NC)c5F)c5ccc2[nH]5)CC4)CC3)c1F,
DB17223,Paclitaxel ceribate,investigational,,CC(=O)OC1C(=O)C2(C)C(OC(=O)OCC(O)CO)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,
DB17226,Aspacytarabine,investigational,,NC(CC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)C(=O)O,
DB17235,Linperlisib,investigational,,COc1ncc(-c2nc(N3CCOCC3)nc3c(CN4CCC(C(C)(C)O)CC4)cc(F)cc23)cc1NS(C)(=O)=O,
DB17237,PHI-101,investigational,,NC(=O)Nc1cc(C#Cc2cccc(F)c2)sc1C(=O)NC1CCCNC1,
DB17240,Avicin D,investigational,,C=CC(C)(O)CCC=C(CO)C(=O)OC1C(C)OC(OC(C)(C=C)CCC=C(CO)C(=O)OC2CC3(C(=O)OC4OC(CO)C(O)C(O)C4OC4OC(C)C(OC5OC(CO)C(O)C5O)C(OC5OC(CO)C(O)C(O)C5O)C4O)C(O)CC4(C)C(=CCC5C6(C)CCC(OC7OC(COC8OC(C)C(O)C(O)C8OC8OCC(O)C(O)C8O)C(O)C(O)C7NC(C)=O)C(C)(C)C6CCC54C)C3CC2(C)C)C(O)C1O,
DB17247,Bisantrene,investigational,,C(=NNC1=NCCN1)c1c2ccccc2c(C=NNC2=NCCN2)c2ccccc12,
DB17255,Etoposide toniribate,investigational,,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OC(=O)OCC1COC(C)(C)O1,
DB17257,JS-K,investigational,,CCOC(=O)N1CCN([N+]([O-])=NOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,
DB17260,Minnelide free acid,investigational,,CC(C)C12OC1C1OC13C1(C)CCC4=C(COC4=O)C1CC1OC13C2OCOP(=O)(O)O,
DB17261,Flubrobenguane F18,investigational,,N=C(N)NCc1ccc(OCCCF)c(Br)c1,
DB17263,Caflanone,investigational,,COc1cc(-c2cc(=O)c3c(O)cc(O)c(CC=C(C)C)c3o2)ccc1O,
DB17264,TRX-E-002-1,investigational,,COc1cc(C2COc3c(ccc(O)c3C)C2c2ccc(O)cc2)cc(OC)c1O,
DB17269,Cirtuvivint,investigational,,CN1CCN(c2cc(C(=O)Nc3cc4cc(-c5cnn(C)c5)ccc4cn3)ccn2)CC1,
DB17270,Ceclazepide,investigational,,CNc1cccc(NC(=O)NC2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)COC(C)=O)C2=O)c1,
DB17273,Granaticin B,investigational,,CC1OC2CC(=O)OC2C2=C1C(=O)c1c(O)c3c(c(O)c1C2=O)C1CC(OC2CCC(O)C(C)O2)C3(O)C(C)O1,
DB17277,CBP-501,investigational,,N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(N)=O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC1CCCCC1)NC(=O)C(Cc1c(F)c(F)c(F)c(F)c1F)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CO)NC(=O)C(N)Cc1ccc(C(=O)c2ccccc2)cc1)C(=O)O,
DB17278,Lutetium Lu177 Edotreotide,investigational,,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(Cc2ccccc2)NC(=O)CN2CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC2)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1.[Lu+3],
DB17283,Chrysoeriol,investigational,,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,
DB17297,Enitociclib,investigational,,COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,
DB17298,Disufenton,investigational,,CC(C)(C)[N+]([O-])=Cc1ccc(S(=O)(=O)O)cc1S(=O)(=O)O,
DB17299,p-Toluenesulfonamide,investigational,,Cc1ccc(S(N)(=O)=O)cc1,
DB17300,Tyroserleutide,investigational,,CC(C)CC(NC(=O)C(CO)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,
DB17304,Doranidazole,investigational,,O=[N+]([O-])c1nccn1COC(CO)C(O)CO,
DB17306,Metavert,investigational,,COc1ccc(Nc2nnc(-c3ccc(C(=O)NO)cc3)o2)cc1,
DB17308,Laurocapram,approved,,CCCCCCCCCCCCN1CCCCCC1=O,
DB17309,Minnelide,investigational,,CC(C)C12OC1C1OC13C1(C)CCC4=C(COC4=O)C1CC1OC13C2OCOP(=O)([O-])[O-].[Na+].[Na+],
DB17312,Dotamtate Pb-212,investigational,,CC(O)C(N=C(O)C1CSSCC(N=C(O)C(Cc2ccccc2)N=C(O)CN2CCN(CC(=N)O)CCN(CC(=N)[O-])CCN(CC(=N)O)CC2)C(O)=NC(Cc2ccc([O-])cc2)C(O)=NC(Cc2c[nH]c3ccccc23)C(O)=NC(CCCCN)C(O)=NC(C(C)O)C(O)=N1)C(=O)O.[Pb+2],
DB17342,Trimethyltetradecylammonium,investigational,,CCCCCCCCCCCCCC[N+](C)(C)C,
DB17352,WT-1 A1,investigational,,CSCCC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CC(N)=O)C(=O)NC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)O,
DB17383,FN-1501,investigational,,CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4[nH]ccc34)cc2)CC1,
DB17384,Tinengotinib,investigational,,Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,
DB17385,Lipotecan,investigational,,CCC1(OC(=O)C(C)ON=C2c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3-c3c2cc([N+](=O)[O-])cc3[N+](=O)[O-])C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,
DB17390,Vinblastine N-oxide,investigational,,CCC1(O)CC2CC(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)c3[nH]c4ccccc4c3CC[N+]([O-])(C2)C1,
DB17410,Vodudeutentan,investigational,,[H]CC1CCCC(C[H])N1C(=O)NC(CC(C)(C)C)C(=O)NC(Cc1cn(C(=O)OC)c2ccccc12)C(=O)NC(CCCC)C(=O)O,
DB17414,TK216,investigational,,O=C(CC1(O)C(O)=Nc2c(Cl)ccc(Cl)c21)c1ccc(C2CC2)cc1,
DB17418,Retinamidic acid,investigational,,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)Nc1ccc(C(=O)O)cc1,
DB17456,Dalpiciclib,investigational,,CC(=O)c1c(C)c2cnc(Nc3ccc(C4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,
DB17472,Pirtobrutinib,approved|investigational,,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn(C(C)C(F)(F)F)c(N)c2C(N)=O)cc1,
DB17490,NT-219,investigational,,Oc1cc(CNC(=S)C=Cc2ccc(O)c(O)c2Br)cc(O)c1O,
DB17493,Bioymifi,investigational,,N=C1SC(=Cc2ccc(-c3ccc4c(c3)C(=O)N=C4O)o2)C(=O)N1c1ccc(Br)cc1,
DB17499,GB1211,investigational,,OCC1OC(Sc2cncc(Br)c2)C(O)C(n2cc(-c3cc(F)c(F)c(F)c3)nn2)C1O,
DB17503,PP-F11N lutetium Lu-177,investigational,,CCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O.[Lu+3],
DB17506,Etrumadenant,investigational,,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3cccc(C(C)(C)O)n3)nn2)nc(N)n1,
DB17507,COTI-2,investigational,,S=C(NN=C1CCCc2cccnc21)N1CCN(c2ccccn2)CC1,
DB17508,Hafnium oxide,investigational,,[Hf+4].[O-2].[O-2],
DB17510,PXS-5505,investigational,,NCC=C(F)CS(=O)(=O)c1cccc2cccnc12,
DB17516,BMX-001 free base,investigational,,CCCCOCC[n+]1ccccc1-c1c2nc(c(-c3cccc[n+]3CCOCCCC)c3ccc([n-]3)c(-c3cccc[n+]3CCOCCCC)c3nc(c(-c4cccc[n+]4CCOCCCC)c4ccc1[n-]4)C=C3)C=C2.[Mn+3],
DB17520,Vimseltinib,investigational,,Cc1nc(-c2cnc(NC(C)C)n(C)c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,
DB17525,Zanzalintinib,investigational,,CNC(=O)c1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)ccnc2cc1OC,
DB17536,Sirpiglenastat,investigational,,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(=O)C=[N+]=[N-])C(=O)OC(C)C,
DB17537,6-diazo-5-oxo-L-norleucine,investigational,,[N-]=[N+]=CC(=O)CCC(N)C(=O)O,
DB17543,PLX51107,investigational,,Cc1noc(C)c1-c1cnc2c(-c3ccc(C(=O)O)cc3)cn(C(C)c3ccccn3)c2c1,
DB17549,Alrizomadlin,investigational,,CCN1C(C(=O)NC23CCC(C(=O)O)(CC2)CC3)C(c2cccc(Cl)c2F)C2(C(=O)Nc3cc(Cl)ccc32)C12CCCCC2,
DB17557,Sovleplenib,investigational,,CS(=O)(=O)N1CCC(c2ccc(-c3cc4nccnc4c(NCC4CNCCO4)n3)cc2)CC1,
DB17560,Rineterkib,investigational,,CNCC(NC(=O)c1ccc(-c2nc(C3CCC(O)C(F)C3)cnc2N)cc1F)c1cc(F)cc(Br)c1,
DB17568,Belvarafenib,investigational,,Cc1ccc2c(Nc3cccc(Cl)c3F)nccc2c1NC(=O)c1csc2c(N)ncnc12,
DB17570,Ifebemtinib,investigational,,COc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc1ncc(C(F)(F)F)c(Oc2cccc3c2C(=O)N(C)C3)n1,
DB17576,Denifanstat,investigational,,Cc1nc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)n[nH]1,
DB17578,TTI-101,investigational,,COc1ccc(S(=O)(=O)Nc2cc(-c3c(O)ccc4ccccc34)c(O)c3ccccc23)cc1,
DB17582,Exarafenib,investigational,,Cc1ccc(NC(=O)N2CCC(CC(F)(F)F)C2)cc1-c1cc(NC(C)CO)nc(N2CCOCC2)c1,
DB17584,Mezigdomide,investigational,,N#Cc1ccc(N2CCN(Cc3ccc(COc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,
DB17589,Loxoribine,experimental|investigational,,C=CCn1c(=O)n(C2OC(CO)C(O)C2O)c2nc(N)[nH]c(=O)c21,
DB17602,Acecainide,investigational,,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,
DB17603,Emprumapimod,investigational,,CC(C)Cn1ncc2cc(Oc3ccc(F)cc3F)c(C(=O)NC(CCN(C)C)C(N)=O)cc21,
DB17608,Propagermanium,investigational,,O=C(O)CC[Ge+3].O=C(O)CC[Ge+3].[O-2].[O-2].[O-2],
DB17614,Ergothioneine,investigational,,C[N+](C)(C)C(Cc1c[nH]c(=S)[nH]1)C(=O)[O-],
DB17619,Sinbaglustat,investigational,,CCCCCN1CC(O)C(O)C(O)C1CO,
DB17620,PPI-1040,investigational,,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC=CCCCCCCCCCCCCCC)COP1(=O)NCCO1,
DB17621,6-[18F]-Fluoro-L-m-tyrosine,investigational,,NC(Cc1cc(O)ccc1F)C(=O)O,
DB17622,KL1333,investigational,,CC(C)c1nc2c([nH]1)C(=O)C(=O)c1ccccc1-2,
DB17624,Cyclocreatine,investigational,,N=C1NCCN1CC(=O)O,
DB17636,LH-708,investigational,,CN1CCN(C(=O)C(N)CSSCC(N)C(=O)N2CCN(C)CC2)CC1,
DB17640,Phosphocysteamine,investigational,,NCCSP(=O)(O)O,
DB17641,Ammonium tetrathiomolybdate,investigational,,S=[Mo](=S)([S-])[S-].[NH4+].[NH4+],
DB17662,Mavodelpar,investigational,,Cc1cc(OCC=C(c2ccc(F)cc2)c2ccc(C#CCN3CCOCC3)cc2)ccc1OCC(=O)O,
DB17670,VK-0214,investigational,,Cc1cc(OCP(=O)(O)O)cc(C)c1Cc1ccc(O)c(Cc2ccccc2)c1,
DB17689,Trisaccharide A,investigational,,CC(=O)NC1C(OC(C(C=O)OC2OC(C)C(O)C(O)C2O)C(O)C(O)CO)OC(CO)C(O)C1O,
DB17690,Trisaccharide B,investigational,,CC1OC(OC(C=O)C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)CO)C(O)C(O)C1O,
DB17692,Vamifeport,investigational,,O=C(NCc1ncccc1F)c1coc(CCNCCc2nc3ccccc3[nH]2)n1,
DB17693,Amotosalen,investigational,,Cc1oc2c(C)c3oc(=O)cc(C)c3cc2c1COCCN,
DB17694,Zinc mesoporphyrin,investigational,,CCC1=C(C)c2cc3[n-]c(cc4nc(cc5[n-]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3CC.[Zn+2],
DB17705,Isobutyramide,investigational,,CC(C)C(N)=O,
DB17706,"2,2-Dimethylbutyrate",investigational,,CCC(C)(C)C(=O)O,
DB17709,Rilzabrutinib,investigational,,CC(C)(C=C(C#N)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,
DB17731,Aconiazide,investigational,,O=C(O)COc1ccccc1C=NNC(=O)c1ccncc1,
DB17733,Carbovir,investigational,,Nc1nc2c(ncn2C2C=CC(CO)C2)c(=O)[nH]1,
DB17734,JNJ-1802,investigational,,COc1cc(NC(C(=O)c2c[nH]c3ccc(OC(F)(F)F)cc23)c2ccc(Cl)cc2OC)cc(S(C)(=O)=O)c1,
DB17736,Pocapavir,investigational,,COc1ccc(OCc2ccc(COc3c(Cl)cccc3Cl)cc2)c(Cl)c1,
DB17737,BTZ-043,investigational,,CC1COC2(CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)O1,
DB17738,Allopurinol riboside,investigational,,O=c1[nH]cnc2c1cnn2C1OC(CO)C(O)C1O,
DB17739,HPA-23,investigational,,[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[NH4+].[Na+2].[Na+2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Sb+3].[Sb+3].[Sb+3].[Sb+3].[Sb+3].[Sb+3].[Sb+3].[Sb+3].[Sb+3].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6].[W+6],
DB17740,Ammonium trichlorotellurate,investigational,,Cl[Te-]1(Cl)(Cl)OCCO1.[NH4+],
DB17742,Aphidicolin,investigational,,CC1(CO)C(O)CCC2(C)C1CCC1CC3CC12CCC3(O)CO,
DB17744,Valine-valine-ganciclovir,investigational,,CC(C)C(N)C(=O)NC(C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21)C(C)C,
DB17749,AQ-13,investigational,,CCN(CC)CCCNc1ccnc2cc(Cl)ccc12.Cl.Cl,
DB17750,Oleylphosphocholine,investigational,,CCCCCCCCC=CCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,
DB17754,Telacebec,investigational,,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,
DB17756,Dideoxyadenosine,investigational,,Nc1ncnc2c1ncn2C1CCC(CO)O1,
DB17757,VT-1598,investigational,,N#Cc1ccc(COc2ccc(C#Cc3ccc(C(F)(F)C(O)(Cn4cnnn4)c4ccc(F)cc4F)nc3)cc2)cc1,
DB17758,Quilseconazole,investigational,,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OC(F)(F)F)cc2)cn1,
DB17759,Navuridine,investigational,,[N-]=[N+]=NC1CC(n2ccc(=O)[nH]c2=O)OC1CO,
DB17760,K-777,investigational,,CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,
DB17769,Flubentylosin,investigational,,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(OCc4ccc(F)cc4)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,
DB17770,Quabodepistat,investigational,,O=C1CCc2c(OCC3(O)CCN(c4c(F)cc(Cl)cc4F)CC3O)ccc(F)c2N1,
DB17778,AQ-13 free base,investigational,,CCN(CC)CCCNc1ccnc2cc(Cl)ccc12,
DB17784,Pravibismane,investigational,,C1CS[Bi](SCCS[Bi]2SCCS2)S1,
DB17796,VL-2397,investigational,,CC(=O)N([O-])CCCC1NC(=O)C(CCCN([O-])C(C)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CCCN([O-])C(C)=O)NC1=O.[Al+3],
